"","fips","county","year","chemical_species","WtdAvgValue"
"494",6017,"El Dorado",2016,"Uranium",18.7966201032493
"495",6019,"Fresno",2000,"Arsenic",1.94637440140287
"496",6019,"Fresno",2000,"DEHP",1.5
"497",6019,"Fresno",2000,"Nitrates",5.77832266795526
"498",6019,"Fresno",2000,"Uranium",1.82230781678913
"499",6019,"Fresno",2001,"Arsenic",10.5403829950211
"500",6019,"Fresno",2001,"DEHP",1.5
"501",6019,"Fresno",2001,"Nitrates",5.80773615747708
"502",6019,"Fresno",2001,"Uranium",6.73955286893111
"503",6019,"Fresno",2002,"Arsenic",1.77432998827537
"504",6019,"Fresno",2002,"DEHP",1.5
"505",6019,"Fresno",2002,"Nitrates",4.72159835039338
"506",6019,"Fresno",2002,"Uranium",2.95098898656158
"507",6019,"Fresno",2003,"Arsenic",9.08169031880667
"508",6019,"Fresno",2003,"DEHP",1.5
"509",6019,"Fresno",2003,"Nitrates",4.92790316973494
"510",6019,"Fresno",2003,"Uranium",2.82783888026392
"511",6019,"Fresno",2004,"Arsenic",1.20066249847767
"512",6019,"Fresno",2004,"DEHP",1.5
"513",6019,"Fresno",2004,"Nitrates",5.03574384840642
"514",6019,"Fresno",2004,"Uranium",2.18397074495263
"515",6019,"Fresno",2005,"Arsenic",7.79305383657061
"516",6019,"Fresno",2005,"DEHP",1.5
"517",6019,"Fresno",2005,"Nitrates",4.86554929731212
"518",6019,"Fresno",2005,"Uranium",3.68701764798296
"519",6019,"Fresno",2006,"Arsenic",4.77452818798863
"520",6019,"Fresno",2006,"DEHP",1.5
"521",6019,"Fresno",2006,"Nitrates",5.13314808718789
"522",6019,"Fresno",2006,"Uranium",4.45769174989606
"523",6019,"Fresno",2007,"Arsenic",3.30942968164364
"524",6019,"Fresno",2007,"DEHP",1.5
"525",6019,"Fresno",2007,"Nitrates",5.34344331324427
"526",6019,"Fresno",2007,"Uranium",2.19209979647695
"527",6019,"Fresno",2008,"Arsenic",2.80039960898476
"528",6019,"Fresno",2008,"DEHP",1.5
"529",6019,"Fresno",2008,"Nitrates",5.21753771623782
"530",6019,"Fresno",2008,"Uranium",2.77068173552517
"531",6019,"Fresno",2009,"Arsenic",2.3018706772436
"532",6019,"Fresno",2009,"DEHP",1.5
"533",6019,"Fresno",2009,"Nitrates",5.00629270400816
"534",6019,"Fresno",2009,"Uranium",4.68912127568798
"535",6019,"Fresno",2010,"Arsenic",1.83069339519876
"536",6019,"Fresno",2010,"DEHP",1.5
"537",6019,"Fresno",2010,"Nitrates",4.6792513757335
"538",6019,"Fresno",2010,"Uranium",2.83229371290509
"539",6019,"Fresno",2011,"Arsenic",1.18199508437334
"540",6019,"Fresno",2011,"DEHP",1.5
"541",6019,"Fresno",2011,"Nitrates",4.74964148517097
"542",6019,"Fresno",2011,"Uranium",7.62975722518947
"543",6019,"Fresno",2012,"Arsenic",1.21128929529227
"544",6019,"Fresno",2012,"DEHP",1.5
"545",6019,"Fresno",2012,"Nitrates",4.69975265320325
"546",6019,"Fresno",2012,"Uranium",5.58345328924058
"547",6019,"Fresno",2013,"Arsenic",1.57212491505529
"548",6019,"Fresno",2013,"DEHP",1.5
"549",6019,"Fresno",2013,"Nitrates",5.06819871180554
"550",6019,"Fresno",2013,"Uranium",5.57573086893209
"551",6019,"Fresno",2014,"Arsenic",1.70205388397599
"552",6019,"Fresno",2014,"DEHP",1.5
"553",6019,"Fresno",2014,"Nitrates",5.42318205893847
"554",6019,"Fresno",2014,"Uranium",0.594024909475538
"555",6019,"Fresno",2015,"Arsenic",1.6170325293836
"556",6019,"Fresno",2015,"DEHP",1.5
"557",6019,"Fresno",2015,"Nitrates",5.1569181972549
"558",6019,"Fresno",2015,"Uranium",1.29335086491866
"559",6019,"Fresno",2016,"Arsenic",1.16683229652931
"560",6019,"Fresno",2016,"DEHP",1.5
"561",6019,"Fresno",2016,"Nitrates",4.38268045312896
"562",6019,"Fresno",2016,"Uranium",4.1839935242997
"563",6021,"Glenn",2000,"Arsenic",1.42041304998503
"564",6021,"Glenn",2000,"Nitrates",2.43397864728264
"565",6021,"Glenn",2000,"Uranium",1.50672472041007
"566",6021,"Glenn",2001,"Arsenic",1.18444444444444
"567",6021,"Glenn",2001,"Nitrates",2.06851935325821
"568",6021,"Glenn",2001,"Uranium",0.646192192938836
"569",6021,"Glenn",2002,"Arsenic",1.54007715387913
"570",6021,"Glenn",2002,"Nitrates",1.86769381571912
"571",6021,"Glenn",2002,"Uranium",1.3312784387393
"572",6021,"Glenn",2003,"Arsenic",2.45475867758854
"573",6021,"Glenn",2003,"Nitrates",4.77843956426005
"574",6021,"Glenn",2003,"Uranium",0.78420913884007
"575",6021,"Glenn",2004,"Arsenic",2.21016254416961
"576",6021,"Glenn",2004,"Nitrates",2.10090851150125
"577",6021,"Glenn",2004,"Uranium",2.23012485811578
"578",6021,"Glenn",2005,"Arsenic",2.23038504979977
"579",6021,"Glenn",2005,"Nitrates",2.11738911290323
"580",6021,"Glenn",2005,"Uranium",0.705730238393977
"581",6021,"Glenn",2006,"Arsenic",1.55957522123894
"582",6021,"Glenn",2006,"Nitrates",2.35335788340604
"583",6021,"Glenn",2006,"Uranium",1.12529130603281
"584",6021,"Glenn",2007,"Arsenic",0.868842115992253
"585",6021,"Glenn",2007,"Nitrates",2.76818383734837
"586",6021,"Glenn",2007,"Uranium",1.18609551334985
"587",6021,"Glenn",2008,"Arsenic",2.31938622265753
"588",6021,"Glenn",2008,"Nitrates",2.03304087385483
"589",6021,"Glenn",2008,"Uranium",2.75
"590",6021,"Glenn",2009,"Arsenic",1.63823736366835
"591",6021,"Glenn",2009,"Nitrates",2.50854611540209
"592",6021,"Glenn",2009,"Uranium",1.4
"593",6021,"Glenn",2010,"Arsenic",1.0605776444111
"594",6021,"Glenn",2010,"Nitrates",2.55791865625527
"595",6021,"Glenn",2010,"Uranium",1.39730228713144
"596",6021,"Glenn",2011,"Arsenic",1.14803548795944
"597",6021,"Glenn",2011,"Nitrates",2.59123659796678
"598",6021,"Glenn",2011,"Uranium",8.43
"599",6021,"Glenn",2012,"Arsenic",1.04722550177096
"600",6021,"Glenn",2012,"Nitrates",2.68031009493849
"601",6021,"Glenn",2012,"Uranium",1.71484741407003
"602",6021,"Glenn",2013,"Arsenic",1.02368987796123
"603",6021,"Glenn",2013,"Nitrates",2.10499027126016
"604",6021,"Glenn",2014,"Arsenic",1
"605",6021,"Glenn",2014,"Nitrates",5.51092378899315
"606",6021,"Glenn",2014,"Uranium",3.78356610169492
"607",6021,"Glenn",2015,"Arsenic",2.12412983703306
"608",6021,"Glenn",2015,"Nitrates",2.22592355919942
"609",6021,"Glenn",2015,"Uranium",1.39327348892879
"610",6021,"Glenn",2016,"Arsenic",1.60056022408964
"611",6021,"Glenn",2016,"Nitrates",2.62218171443064
"612",6021,"Glenn",2016,"Uranium",0.77139175257732
"613",6023,"Humboldt",2000,"Arsenic",2.25273382345781
"614",6023,"Humboldt",2000,"Nitrates",1.08472728104695
"615",6023,"Humboldt",2000,"Uranium",0.545852011053116
"616",6023,"Humboldt",2001,"Arsenic",0.922121778886118
"617",6023,"Humboldt",2001,"DEHP",1.5
"618",6023,"Humboldt",2001,"Nitrates",1.67054232472633
"619",6023,"Humboldt",2001,"Uranium",0.309711375212224
"620",6023,"Humboldt",2002,"Arsenic",1.24648974322192
"621",6023,"Humboldt",2002,"Nitrates",2.34103362929206
"622",6023,"Humboldt",2002,"Uranium",1.43948352626892
"623",6023,"Humboldt",2003,"DEHP",1.5
"624",6023,"Humboldt",2003,"Nitrates",2.26542735243096
"625",6023,"Humboldt",2003,"Uranium",0.378932011596372
"626",6023,"Humboldt",2004,"Arsenic",1
"627",6023,"Humboldt",2004,"Nitrates",0.518674051472539
"628",6023,"Humboldt",2004,"Uranium",0.441576752671358
"629",6023,"Humboldt",2005,"Arsenic",1
"630",6023,"Humboldt",2005,"Nitrates",0.758519897304236
"631",6023,"Humboldt",2005,"Uranium",0.542285714285714
"632",6023,"Humboldt",2006,"Arsenic",2.38735903488067
"633",6023,"Humboldt",2006,"Nitrates",0.526721997393511
"634",6023,"Humboldt",2006,"Uranium",0.602281456378172
"635",6023,"Humboldt",2007,"Arsenic",1
"636",6023,"Humboldt",2007,"Nitrates",0.601510103944735
"637",6023,"Humboldt",2007,"Uranium",0.828013909634055
"638",6023,"Humboldt",2008,"Arsenic",1
"639",6023,"Humboldt",2008,"Nitrates",1.69071200939282
"640",6023,"Humboldt",2008,"Uranium",0.917515890740423
"641",6023,"Humboldt",2009,"Arsenic",1.68141063956964
"642",6023,"Humboldt",2009,"Nitrates",1.70037927232635
"643",6023,"Humboldt",2009,"Uranium",0.501768145854833
"644",6023,"Humboldt",2010,"Arsenic",1
"645",6023,"Humboldt",2010,"Nitrates",2.25073821903111
"646",6023,"Humboldt",2010,"Uranium",0.636064662793635
"647",6023,"Humboldt",2011,"Arsenic",3.0393023255814
"648",6023,"Humboldt",2011,"Nitrates",0.592223841445643
"649",6023,"Humboldt",2011,"Uranium",0.527499677738152
"650",6023,"Humboldt",2012,"Arsenic",1.45731707317073
"651",6023,"Humboldt",2012,"Nitrates",1.75038374125874
"652",6023,"Humboldt",2012,"Uranium",0.18
"653",6023,"Humboldt",2013,"Nitrates",0.24402157164869
"654",6023,"Humboldt",2014,"Arsenic",1
"655",6023,"Humboldt",2014,"Nitrates",0.321864406779661
"656",6023,"Humboldt",2015,"Arsenic",1
"657",6023,"Humboldt",2015,"Nitrates",0.277261146496815
"658",6023,"Humboldt",2015,"Uranium",0.5
"659",6023,"Humboldt",2016,"Arsenic",3.18094997473471
"660",6023,"Humboldt",2016,"Nitrates",0.627038169969411
"661",6023,"Humboldt",2016,"Uranium",1.95020408163265
"662",6025,"Imperial",2000,"Arsenic",2
"663",6025,"Imperial",2000,"Nitrates",1.43421339856982
"664",6025,"Imperial",2000,"Uranium",7.15
"665",6025,"Imperial",2001,"Arsenic",3.45
"666",6025,"Imperial",2001,"Nitrates",0.23
"667",6025,"Imperial",2002,"Arsenic",1.53
"668",6025,"Imperial",2002,"DEHP",1.5
"669",6025,"Imperial",2002,"Nitrates",0.23
"670",6025,"Imperial",2002,"Uranium",2.47
"671",6025,"Imperial",2003,"Arsenic",1.0179842330012
"672",6025,"Imperial",2003,"Nitrates",0.242553377860506
"673",6025,"Imperial",2003,"Uranium",4.71446622139494
"674",6025,"Imperial",2004,"Arsenic",1.00133288903699
"675",6025,"Imperial",2004,"DEHP",1.5
"676",6025,"Imperial",2004,"Nitrates",0.211946229776497
"677",6025,"Imperial",2004,"Uranium",7.64167716717669
"678",6025,"Imperial",2005,"Arsenic",1.71369876124586
"679",6025,"Imperial",2005,"DEHP",1.5
"680",6025,"Imperial",2005,"Nitrates",0.221268455693629
"681",6025,"Imperial",2005,"Uranium",19.186363582549
"682",6025,"Imperial",2006,"Arsenic",1.75282476821349
"683",6025,"Imperial",2006,"Nitrates",0.240589841676986
"684",6025,"Imperial",2006,"Uranium",5.73073332511681
"685",6025,"Imperial",2007,"Arsenic",1.15105998247229
"686",6025,"Imperial",2007,"Nitrates",0.282525970109242
"687",6025,"Imperial",2007,"Uranium",7.31407696191829
"688",6025,"Imperial",2008,"Arsenic",1
"689",6025,"Imperial",2008,"Nitrates",0.264531381696879
"690",6025,"Imperial",2009,"Arsenic",1
"691",6025,"Imperial",2009,"Nitrates",0.312691693861509
"692",6025,"Imperial",2010,"Arsenic",1
"693",6025,"Imperial",2010,"Nitrates",0.23
"694",6025,"Imperial",2010,"Uranium",4.33
"695",6025,"Imperial",2011,"Arsenic",1
"696",6025,"Imperial",2011,"DEHP",1.5
"697",6025,"Imperial",2011,"Nitrates",0.23
"698",6025,"Imperial",2012,"Arsenic",1.72981229603868
"699",6025,"Imperial",2012,"Nitrates",0.221402940443558
"700",6027,"Inyo",2000,"Arsenic",4.03716429699842
"701",6027,"Inyo",2000,"Nitrates",0.413177982355198
"702",6027,"Inyo",2000,"Uranium",1.48710775047259
"703",6027,"Inyo",2001,"Arsenic",1
"704",6027,"Inyo",2001,"Nitrates",1.3468
"705",6027,"Inyo",2001,"Uranium",7.59293233082707
"706",6027,"Inyo",2002,"Arsenic",1
"707",6027,"Inyo",2002,"DEHP",1.5
"708",6027,"Inyo",2002,"Nitrates",0.575969517358171
"709",6027,"Inyo",2002,"Uranium",3.26429477020602
"710",6027,"Inyo",2003,"Arsenic",8.98754558716266
"711",6027,"Inyo",2003,"Nitrates",0.559020197679416
"712",6027,"Inyo",2003,"Uranium",5.87861111111111
"713",6027,"Inyo",2004,"Arsenic",43.53125
"714",6027,"Inyo",2004,"DEHP",1.5
"715",6027,"Inyo",2004,"Nitrates",0.415427319211103
"716",6027,"Inyo",2004,"Uranium",5.25796937953264
"717",6027,"Inyo",2005,"Arsenic",2.73192281651997
"718",6027,"Inyo",2005,"DEHP",1.5
"719",6027,"Inyo",2005,"Nitrates",0.577689212492815
"720",6027,"Inyo",2005,"Uranium",4.86248201438849
"721",6027,"Inyo",2006,"Arsenic",3.11851564920979
"722",6027,"Inyo",2006,"DEHP",1.5
"723",6027,"Inyo",2006,"Nitrates",0.57674904411079
"724",6027,"Inyo",2006,"Uranium",5.88197807017544
"725",6027,"Inyo",2007,"Arsenic",22.3122549019608
"726",6027,"Inyo",2007,"Nitrates",0.449090092114132
"727",6027,"Inyo",2007,"Uranium",5.54853286895951
"728",6027,"Inyo",2008,"Arsenic",3.96619433198381
"729",6027,"Inyo",2008,"Nitrates",0.616792788782551
"730",6027,"Inyo",2008,"Uranium",9.30478102189781
"731",6027,"Inyo",2009,"Arsenic",4.3189226519337
"732",6027,"Inyo",2009,"DEHP",1.5
"733",6027,"Inyo",2009,"Nitrates",0.625996844803786
"734",6027,"Inyo",2009,"Uranium",14.0957547169811
"735",6027,"Inyo",2010,"Arsenic",6.98814621409922
"736",6027,"Inyo",2010,"DEHP",1.5
"737",6027,"Inyo",2010,"Nitrates",0.436079612801264
"738",6027,"Inyo",2010,"Uranium",6.12921733803033
"739",6027,"Inyo",2011,"Arsenic",5.45052884615385
"740",6027,"Inyo",2011,"DEHP",1.5
"741",6027,"Inyo",2011,"Nitrates",0.394815323041738
"742",6027,"Inyo",2011,"Uranium",13.0278578479763
"743",6027,"Inyo",2012,"Arsenic",8.29916974169742
"744",6027,"Inyo",2012,"DEHP",1.5
"745",6027,"Inyo",2012,"Nitrates",0.529732370433305
"746",6027,"Inyo",2012,"Uranium",13.0456976744186
"747",6027,"Inyo",2013,"Arsenic",10.39875
"748",6027,"Inyo",2013,"DEHP",1.5
"749",6027,"Inyo",2013,"Nitrates",0.643616975901045
"750",6027,"Inyo",2013,"Uranium",9.32515547543939
"751",6027,"Inyo",2014,"Arsenic",1.4669696969697
"752",6027,"Inyo",2014,"DEHP",1.5
"753",6027,"Inyo",2014,"Nitrates",0.520400156924284
"754",6027,"Inyo",2014,"Uranium",11.289336492891
"755",6027,"Inyo",2015,"Arsenic",1.79993930197269
"756",6027,"Inyo",2015,"DEHP",1.5
"757",6027,"Inyo",2015,"Nitrates",0.419045438534695
"758",6027,"Inyo",2015,"Uranium",4.14197408077155
"759",6027,"Inyo",2016,"Arsenic",9.20331010452962
"760",6027,"Inyo",2016,"Nitrates",0.412131314272799
"761",6027,"Inyo",2016,"Uranium",22.084913957935
"762",6029,"Kern",2000,"Arsenic",1.28331135671869
"763",6029,"Kern",2000,"DEHP",1.5
"764",6029,"Kern",2000,"Nitrates",1.65339102829861
"765",6029,"Kern",2000,"Uranium",7.90320809730318
"766",6029,"Kern",2001,"Arsenic",2.00140002417169
"767",6029,"Kern",2001,"DEHP",1.49773228279266
"768",6029,"Kern",2001,"Nitrates",2.40686429039976
"769",6029,"Kern",2001,"Uranium",8.76239013006766
"770",6029,"Kern",2002,"Arsenic",1.62804043826691
"771",6029,"Kern",2002,"DEHP",1.50666224322604
"772",6029,"Kern",2002,"Nitrates",2.69403636518079
"773",6029,"Kern",2002,"Uranium",7.59847417209253
"774",6029,"Kern",2003,"Arsenic",2.14205163635962
"775",6029,"Kern",2003,"DEHP",1.4999156927422
"776",6029,"Kern",2003,"Nitrates",2.2529834703517
"777",6029,"Kern",2003,"Uranium",2.67058449513511
"778",6029,"Kern",2004,"Arsenic",1.74164088629505
"779",6029,"Kern",2004,"DEHP",1.6034346679221
"780",6029,"Kern",2004,"Nitrates",2.44712222082297
"781",6029,"Kern",2004,"Uranium",2.0997033877104
"782",6029,"Kern",2005,"Arsenic",1.39769707246361
"783",6029,"Kern",2005,"DEHP",1.5
"784",6029,"Kern",2005,"Nitrates",2.70434051317138
"785",6029,"Kern",2005,"Uranium",7.60038987600665
"786",6029,"Kern",2006,"Arsenic",2.54684237267543
"787",6029,"Kern",2006,"DEHP",1.5
"788",6029,"Kern",2006,"Nitrates",3.16875746757876
"789",6029,"Kern",2006,"Uranium",6.00753493934049
"790",6029,"Kern",2007,"Arsenic",2.40239817131148
"791",6029,"Kern",2007,"DEHP",1.51582638054735
"792",6029,"Kern",2007,"Nitrates",1.98332632703809
"793",6029,"Kern",2007,"Uranium",6.85854023023604
"794",6029,"Kern",2008,"Arsenic",2.5192785690558
"795",6029,"Kern",2008,"DEHP",1.5
"796",6029,"Kern",2008,"Nitrates",1.63714834716745
"797",6029,"Kern",2008,"Uranium",40.6982106028736
"798",6029,"Kern",2009,"Arsenic",3.55518886293963
"799",6029,"Kern",2009,"DEHP",1.77017363243386
"800",6029,"Kern",2009,"Nitrates",2.14525749024707
"801",6029,"Kern",2009,"Uranium",8.99798773520225
"802",6029,"Kern",2010,"Arsenic",3.78322643200983
"803",6029,"Kern",2010,"DEHP",1.5
"804",6029,"Kern",2010,"Nitrates",1.96116568833387
"805",6029,"Kern",2010,"Uranium",7.26022151675485
"806",6029,"Kern",2011,"Arsenic",3.19294196695433
"807",6029,"Kern",2011,"DEHP",1.49663563323264
"808",6029,"Kern",2011,"Nitrates",2.0575651419318
"809",6029,"Kern",2011,"Uranium",2.20196959015023
"810",6029,"Kern",2012,"Arsenic",2.45840245622202
"811",6029,"Kern",2012,"DEHP",1.5
"812",6029,"Kern",2012,"Nitrates",2.10523852048605
"813",6029,"Kern",2012,"Uranium",4.44421222289746
"814",6029,"Kern",2013,"Arsenic",4.64458383237211
"815",6029,"Kern",2013,"DEHP",1.5
"816",6029,"Kern",2013,"Nitrates",2.07298983893783
"817",6029,"Kern",2013,"Uranium",6.56013287574236
"818",6029,"Kern",2014,"Arsenic",2.94968772773459
"819",6029,"Kern",2014,"DEHP",1.5
"820",6029,"Kern",2014,"Nitrates",2.08146539125172
"821",6029,"Kern",2014,"Uranium",3.74450777003982
"822",6029,"Kern",2015,"Arsenic",3.99253056601845
"823",6029,"Kern",2015,"DEHP",1.5
"824",6029,"Kern",2015,"Nitrates",2.29676386536921
"825",6029,"Kern",2015,"Uranium",3.04525631801421
"826",6029,"Kern",2016,"Arsenic",3.99556239942839
"827",6029,"Kern",2016,"DEHP",1.5
"828",6029,"Kern",2016,"Nitrates",1.77887593141057
"829",6029,"Kern",2016,"Uranium",3.75012104082333
"830",6031,"Kings",2000,"Arsenic",19.259833358582
"831",6031,"Kings",2000,"DEHP",1.5
"832",6031,"Kings",2000,"Nitrates",0.4195212604173
"833",6031,"Kings",2000,"Uranium",1.89768356213198
"834",6031,"Kings",2001,"Arsenic",12.766883805484
"835",6031,"Kings",2001,"Nitrates",0.502571838487263
"836",6031,"Kings",2002,"Arsenic",14.5125421631733
"837",6031,"Kings",2002,"DEHP",1.5
"838",6031,"Kings",2002,"Nitrates",0.302584170632822
"839",6031,"Kings",2002,"Uranium",3.13882446124877
"840",6031,"Kings",2003,"Arsenic",12.0058678456495
"841",6031,"Kings",2003,"DEHP",1.5
"842",6031,"Kings",2003,"Nitrates",0.2775745010341
"843",6031,"Kings",2003,"Uranium",0.626150144369586
"844",6031,"Kings",2004,"Arsenic",10.4879589811446
"845",6031,"Kings",2004,"DEHP",1.5
"846",6031,"Kings",2004,"Nitrates",0.38975176204619
"847",6031,"Kings",2004,"Uranium",1.69227985059748
"848",6031,"Kings",2005,"Arsenic",10.7634894232724
"849",6031,"Kings",2005,"DEHP",1.5
"850",6031,"Kings",2005,"Nitrates",0.376953649274307
"851",6031,"Kings",2005,"Uranium",4.85733696902445
"852",6031,"Kings",2006,"Arsenic",8.56931356308105
"853",6031,"Kings",2006,"DEHP",1.5
"854",6031,"Kings",2006,"Nitrates",0.508087201729148
"855",6031,"Kings",2006,"Uranium",5.17244589313278
"856",6031,"Kings",2007,"Arsenic",11.7387800924667
"857",6031,"Kings",2007,"Nitrates",0.680702804013685
"858",6031,"Kings",2007,"Uranium",5.06835451678965
"859",6031,"Kings",2008,"Arsenic",5.10350935300166
"860",6031,"Kings",2008,"Nitrates",0.893187114081176
"861",6031,"Kings",2008,"Uranium",2.24249328461148
"862",6031,"Kings",2009,"Arsenic",4.16919339024368
"863",6031,"Kings",2009,"DEHP",1.5
"864",6031,"Kings",2009,"Nitrates",0.784294084402252
"865",6031,"Kings",2009,"Uranium",0.503167011929423
"866",6031,"Kings",2010,"Arsenic",4.32479541619176
"867",6031,"Kings",2010,"DEHP",1.5
"868",6031,"Kings",2010,"Nitrates",0.840317912269059
"869",6031,"Kings",2010,"Uranium",3.68197233852701
"870",6031,"Kings",2011,"Arsenic",5.17061470332393
"871",6031,"Kings",2011,"Nitrates",0.570340263028041
"872",6031,"Kings",2011,"Uranium",3.09720835751596
"873",6031,"Kings",2012,"Arsenic",4.73104267545651
"874",6031,"Kings",2012,"DEHP",1.5
"875",6031,"Kings",2012,"Nitrates",0.716235025344471
"876",6031,"Kings",2012,"Uranium",2.00036134988857
"877",6031,"Kings",2013,"Arsenic",5.94256013978436
"878",6031,"Kings",2013,"Nitrates",0.909822672971628
"879",6031,"Kings",2013,"Uranium",6.50494113449875
"880",6031,"Kings",2014,"Arsenic",5.96615823264886
"881",6031,"Kings",2014,"DEHP",1.5
"882",6031,"Kings",2014,"Nitrates",1.30271264272712
"883",6031,"Kings",2014,"Uranium",3.22418938567794
"884",6031,"Kings",2015,"Arsenic",5.1378516467916
"885",6031,"Kings",2015,"Nitrates",1.02754689883483
"886",6031,"Kings",2015,"Uranium",1.18796263316388
"887",6031,"Kings",2016,"Arsenic",4.86109580935586
"888",6031,"Kings",2016,"DEHP",1.5
"889",6031,"Kings",2016,"Nitrates",0.890222291612163
"890",6031,"Kings",2016,"Uranium",1.11791594892767
"891",6033,"Lake",2000,"Arsenic",1.20849785031149
"892",6033,"Lake",2000,"Nitrates",0.829619075102806
"893",6033,"Lake",2000,"Uranium",0.862083420776495
"894",6033,"Lake",2001,"Arsenic",1.02048675733715
"895",6033,"Lake",2001,"Nitrates",0.56415698902027
"896",6033,"Lake",2001,"Uranium",0.981875044323098
"897",6033,"Lake",2002,"Arsenic",3.39440059911285
"898",6033,"Lake",2002,"DEHP",1.5
"899",6033,"Lake",2002,"Nitrates",0.677447562161411
"900",6033,"Lake",2002,"Uranium",0.554379864884711
"901",6033,"Lake",2003,"Arsenic",1.94517460207372
"902",6033,"Lake",2003,"DEHP",1.5
"903",6033,"Lake",2003,"Nitrates",0.952670950733235
"904",6033,"Lake",2003,"Uranium",2.88217369591865
"905",6033,"Lake",2004,"Arsenic",1.86311069021224
"906",6033,"Lake",2004,"Nitrates",0.918914241048165
"907",6033,"Lake",2004,"Uranium",1.22333346962139
"908",6033,"Lake",2005,"Arsenic",1.15986511765285
"909",6033,"Lake",2005,"DEHP",1.5
"910",6033,"Lake",2005,"Nitrates",0.865364667263503
"911",6033,"Lake",2005,"Uranium",0.619297434561792
"912",6033,"Lake",2006,"Arsenic",1.12945559695268
"913",6033,"Lake",2006,"Nitrates",0.87960162461113
"914",6033,"Lake",2006,"Uranium",1.3167391202291
"915",6033,"Lake",2007,"Arsenic",1.12899411713565
"916",6033,"Lake",2007,"Nitrates",0.483836787011322
"917",6033,"Lake",2007,"Uranium",1.02077218786562
"918",6033,"Lake",2008,"Arsenic",1.13333552573884
"919",6033,"Lake",2008,"DEHP",1.5
"920",6033,"Lake",2008,"Nitrates",0.597167688347531
"921",6033,"Lake",2008,"Uranium",0.475125884673396
"922",6033,"Lake",2009,"Arsenic",0.948090909090909
"923",6033,"Lake",2009,"Nitrates",2.74553858729241
"924",6033,"Lake",2009,"Uranium",0.893125517656803
"925",6033,"Lake",2010,"Arsenic",1.39102894074582
"926",6033,"Lake",2010,"Nitrates",0.606890426622506
"927",6033,"Lake",2010,"Uranium",2.08759249540803
"928",6033,"Lake",2011,"Arsenic",1.22466998610468
"929",6033,"Lake",2011,"DEHP",1.5
"930",6033,"Lake",2011,"Nitrates",0.771972383091045
"931",6033,"Lake",2011,"Uranium",0.594335664335664
"932",6033,"Lake",2012,"Arsenic",1.46302009505545
"933",6033,"Lake",2012,"Nitrates",0.679891471948761
"934",6033,"Lake",2012,"Uranium",2.4449331963001
"935",6033,"Lake",2013,"Arsenic",1.40243432343234
"936",6033,"Lake",2013,"DEHP",1.5
"937",6033,"Lake",2013,"Nitrates",0.468577702320317
"938",6033,"Lake",2013,"Uranium",0.42
"939",6033,"Lake",2014,"Arsenic",1.51933370090763
"940",6033,"Lake",2014,"DEHP",1.5
"941",6033,"Lake",2014,"Nitrates",0.314779444557065
"942",6033,"Lake",2014,"Uranium",0.07
"943",6033,"Lake",2015,"Arsenic",1.78121530121269
"944",6033,"Lake",2015,"DEHP",1.5
"945",6033,"Lake",2015,"Nitrates",0.406546012137442
"946",6033,"Lake",2015,"Uranium",0.578392524388907
"947",6033,"Lake",2016,"Arsenic",2.51267624516792
"948",6033,"Lake",2016,"DEHP",1.5
"949",6033,"Lake",2016,"Nitrates",0.376333855943927
"950",6033,"Lake",2016,"Uranium",0.869914082722917
"951",6035,"Lassen",2000,"Arsenic",1.17502350360389
"952",6035,"Lassen",2000,"Nitrates",0.709979489091926
"953",6035,"Lassen",2000,"Uranium",1.1481426056338
"954",6035,"Lassen",2001,"Arsenic",5.12267928649436
"955",6035,"Lassen",2001,"DEHP",1.5
"956",6035,"Lassen",2001,"Nitrates",0.635731990932909
"957",6035,"Lassen",2001,"Uranium",2.43728724253553
"958",6035,"Lassen",2002,"Arsenic",4.16531027466938
"959",6035,"Lassen",2002,"Nitrates",1.16316479547774
"960",6035,"Lassen",2003,"Arsenic",5.58333333333333
"961",6035,"Lassen",2003,"DEHP",1.5
"962",6035,"Lassen",2003,"Nitrates",0.740034555691263
"963",6035,"Lassen",2003,"Uranium",2.1151932139491
"964",6035,"Lassen",2004,"Arsenic",4.10668229777257
"965",6035,"Lassen",2004,"Nitrates",0.712779134777181
"966",6035,"Lassen",2004,"Uranium",11.18
"967",6035,"Lassen",2005,"Arsenic",1.96345514950166
"968",6035,"Lassen",2005,"Nitrates",0.658197507567716
"969",6035,"Lassen",2005,"Uranium",2.41266016713092
"970",6035,"Lassen",2006,"Arsenic",6
"971",6035,"Lassen",2006,"Nitrates",0.803466090742126
"972",6035,"Lassen",2006,"Uranium",2.99805843543827
"973",6035,"Lassen",2007,"Arsenic",2.17532467532468
"974",6035,"Lassen",2007,"Nitrates",0.525629877766295
"975",6035,"Lassen",2007,"Uranium",2.62099874448179
"976",6035,"Lassen",2008,"Arsenic",3.80974912804135
"977",6035,"Lassen",2008,"Nitrates",0.757579184609812
"978",6035,"Lassen",2008,"Uranium",23.6534460093897
"979",6035,"Lassen",2009,"Arsenic",5.71688482127439
"980",6035,"Lassen",2009,"Nitrates",1.05000720504353
"981",6035,"Lassen",2009,"Uranium",19.95
"982",6035,"Lassen",2010,"Arsenic",6.06578296482681
"983",6035,"Lassen",2010,"Nitrates",0.672234236423278
"984",6035,"Lassen",2010,"Uranium",10.069387755102
"985",6035,"Lassen",2011,"Arsenic",7.73496577145866
